"","Year","Env","Line","GY","PH","HD","Can_Cover","NM_900","NM_975","Blue","Green","NDRE1","NDVI","NIR","RE1","RE2","Red","MTVI","NWI1"
"12",2021,"Davenport","SWW13013-B-B-B-1",107.9076088,94.10338394,52.62187516,87.19253872,28.45708971,42.73553812,38.26870732,54.95929413,0.052833623,-0.026901454,0.155799253,70.80030731,0.276362955,65.91214774,NA,NA
"13",2021,"Davenport","SWW13018-B-B-B-3",83.61525303,80.94696839,54.46429733,69.62194981,22.62572282,34.38116893,31.48368236,44.10927853,0.034868175,-0.024627934,0.161094609,57.40018431,0.24880599,50.46134221,NA,NA
"14",2021,"Davenport","SWW13085-B-B-B-8",95.39983149,81.70786346,58.56299402,67.94817945,22.12482646,31.74078473,30.92853802,36.89556348,0.036934044,-0.027303062,0.163618544,52.1446759,0.261395012,50.89117448,NA,NA
"15",2021,"Davenport","SWW13106-B-B-B-1",82.92861912,72.69867136,54.8897837,63.49574916,22.31430273,29.84565017,27.16757578,34.54279645,0.031569514,-0.025182205,0.156573951,49.84814879,0.24380309,45.20120889,NA,NA
"16",2021,"Davenport","SWW13217-1-1-1-2",62.77967916,64.34386225,48.9913219,47.94846944,18.37016975,26.0779776,25.25356103,30.0925521,0.016202106,-0.023712257,0.155533225,38.24298636,0.21664335,41.77125739,NA,NA
"17",2021,"Davenport","SWW13261-B-1-B-1",57.07459791,55.41002001,50.57246151,50.1814721,14.99871505,21.46545911,21.76094108,30.98365552,0.019385576,-0.032775517,0.163934089,38.1265222,0.226179025,34.29649951,NA,NA
"18",2021,"Davenport","SWW13292-B-B-B-3",82.03546562,70.98789646,59.40494952,62.95867624,20.25944501,26.59245181,25.10917529,34.24953048,0.037083374,-0.033343097,0.169260557,47.83246327,0.280850027,44.98695615,NA,NA
"19",2021,"Davenport","SWW13292-B-B-B-4",69.52021929,58.67446285,56.5621571,50.13492053,19.1850685,24.42531849,24.22046526,30.49407193,0.023712063,-0.023228587,0.152311243,37.8644172,0.232907092,39.63774222,NA,NA
"20",2021,"Davenport","SWW13292-B-B-B-5",83.1631422,74.25890329,52.73697449,63.19697143,22.31438814,31.5290047,30.00234458,35.87098263,0.031708139,-0.027559866,0.16266665,50.79049268,0.246361172,48.02943121,NA,NA
"21",2021,"Davenport","SWW13302-B-B-B-15",79.48878429,70.6074519,43.19482846,65.9099163,21.67170231,33.23067118,29.83152302,40.26625905,0.034503797,-0.020982394,0.150496518,51.36030078,0.23407671,49.8740867,NA,NA
"22",2021,"Davenport","SWW13324-B-4-1-1-3",60.88746273,60.57994682,53.45909011,45.37741276,16.85439098,21.6405596,21.47040235,27.98660214,0.010258686,-0.031617164,0.164948158,35.76277571,0.221824758,35.65266683,NA,NA
"23",2021,"Davenport","SWW13424-B-B-B-2",86.53697897,77.85908619,63.84628961,67.43372984,22.30264956,31.40129811,29.57648639,37.98402999,0.031021225,-0.031737851,0.168018265,53.01356633,0.259286196,51.58225979,NA,NA
"24",2021,"Davenport","SWW13506-B-B-B-1",95.6107042,83.13898402,59.99691448,72.57750346,24.03052318,32.80306303,32.60389922,41.72634828,0.038982985,-0.031434484,0.161578697,54.80129782,0.26692856,52.00505808,NA,NA
"25",2021,"Davenport","SWW13560-B-B-B-3",93.98605564,81.20442598,46.77150274,76.32328529,23.66021561,34.8345495,33.14392002,44.50601643,0.033695096,-0.026951333,0.164278835,57.0198175,0.25714603,52.49823447,NA,NA
"26",2021,"Davenport","SWW13560-B-B-B-4",70.46927721,65.98242507,44.21458447,61.37216556,21.01652915,29.49904214,26.00547998,36.13169704,0.027953844,-0.023729134,0.153516896,47.9266964,0.230522908,44.41972279,NA,NA
"27",2021,"Davenport","SWW13560-B-B-B-5",98.88122073,85.07031138,51.44111187,79.15500225,26.75599435,35.62131744,34.62635445,47.80773996,0.044175792,-0.032657881,0.163729336,63.61786062,0.267032948,57.60467094,NA,NA
"28",2021,"Davenport","SWW13664-B-1-B-1",87.4038409,75.37620343,58.98433453,67.35389601,21.87883552,32.14224817,29.17505178,40.70903734,0.037763625,-0.041844079,0.171650866,54.76525654,0.270703667,50.11694113,NA,NA
"29",2021,"Davenport","SWW13677-B-B-B-1",67.81987998,61.14319567,50.64227696,52.39082721,16.56516457,24.99073215,23.38029888,33.52124757,0.025102708,-0.027464024,0.159149635,42.88314704,0.230415064,39.66451917,NA,NA
"30",2021,"Davenport","SWW14024-B-1-1-1",73.35808891,70.18525995,49.05026852,58.68372666,19.5390808,28.95220429,27.24110853,34.50138063,0.027785801,-0.027143712,0.157539007,43.62813647,0.231625672,47.8002439,NA,NA
"31",2021,"Davenport","SWW14027-B-1-1-2",64.72062553,66.15976727,44.63266299,52.87688372,17.36389859,27.9277227,26.49076267,35.16554025,0.029474306,-0.021757822,0.145305496,39.25874025,0.224165496,45.78754875,NA,NA
"32",2021,"Davenport","SWW14037-B-1-1-1",95.31147797,85.22447873,59.03633581,79.27131695,24.90997953,37.04874226,33.71225236,47.71818678,0.050036511,-0.030838231,0.155440284,60.83130411,0.272020682,62.18222919,NA,NA
"33",2021,"Davenport","SWW14041-DH-41",89.63689095,87.22778439,55.20951028,75.14774296,23.61989512,33.8236565,32.25454031,42.0480187,0.038769888,-0.034836623,0.172712597,59.34185435,0.267309217,52.89281769,NA,NA
"34",2021,"Davenport","SWW14057-B-1-1-11",77.40230471,76.63834214,55.80459726,63.77620474,21.69638125,31.75730938,31.50745356,39.07583854,0.036737425,-0.029853028,0.156638795,49.97596575,0.24226226,54.26173663,NA,NA
"35",2021,"Davenport","SWW14059-B-1-1-1",71.4053129,76.87982862,43.90494461,56.58096717,20.32963566,30.72226342,28.01292586,35.98107744,0.029919006,-0.028561833,0.154740089,48.21590898,0.237738183,49.91989368,NA,NA
"36",2021,"Davenport","SWW14076-DH-26",66.30562278,65.61522613,50.64946854,57.53968017,18.77693107,25.43458555,24.67952655,30.93152406,0.022602575,-0.0218577,0.160142232,43.6408132,0.234637077,40.75673232,NA,NA
"37",2021,"Davenport","SWW14086-DH-166",67.70488698,68.63349452,53.87467298,58.84200655,18.94165937,27.82240133,25.51829715,33.95734063,0.023810314,-0.027902242,0.160626558,44.16108069,0.227066279,40.42089075,NA,NA
"38",2021,"Davenport","SWW14086-DH-6",63.129022,56.14343899,46.0771754,45.21155014,17.42542472,22.87918315,21.78985692,31.12493467,0.017485437,-0.024852986,0.155543069,39.80265879,0.225395201,35.90729396,NA,NA
"39",2021,"Davenport","SWW14088-B-1-1-2",63.00579133,70.52111557,51.68780512,52.52872046,17.41730591,25.73655573,25.10193774,32.14725111,0.027808167,-0.035631302,0.164561754,42.2213927,0.243270073,45.38791253,NA,NA
"40",2021,"Davenport","SWW14091-B-1-1-1",97.57069819,90.14646418,55.86015569,85.2394885,28.22714215,40.16009211,37.29165671,53.31216932,0.057299179,-0.036502622,0.154083033,69.2714795,0.277062768,65.90093024,NA,NA
"41",2021,"Davenport","SWW14091-B-1-1-2",96.26948632,88.51038139,42.55614174,77.98471677,25.54505511,38.05538867,35.48968607,48.36056733,0.052701807,-0.033412924,0.154124337,66.43052046,0.272026045,61.76265511,NA,NA
"42",2021,"Davenport","SWW14096-B-1-1-3",73.68834848,73.39998327,40.36079429,64.22333273,22.70291364,33.92630841,31.43464806,39.81337404,0.029530498,-0.018789874,0.144053266,53.00520273,0.221982161,53.56788299,NA,NA
"43",2021,"Davenport","SWW14109-DH-75",41.62654193,33.67815919,51.43015044,29.34759127,10.95584567,18.17558172,12.5348622,18.17878236,0.00941054,-0.031147389,0.159987698,23.19559567,0.223176783,24.40431611,NA,NA
"44",2021,"Davenport","SWW14112-DH-59",81.12375631,71.91110965,49.06325418,68.8878914,22.31849021,32.02729443,31.09867801,41.75732835,0.029977545,-0.03079582,0.15381623,51.24098375,0.236981053,48.84843913,NA,NA
"45",2021,"Davenport","SWW14124-DH-13",70.32745512,72.10245082,58.63185572,63.12080842,21.36229077,30.30266483,27.4029642,36.38007143,0.029544519,-0.027285975,0.159929439,46.44156379,0.235155969,44.49939392,NA,NA
"46",2021,"Davenport","SWW14129-DH-3",70.16576728,65.77220538,51.73741435,57.54540608,18.53108014,28.17362987,24.92080105,34.23139036,0.025244981,-0.025729454,0.157484194,44.39614915,0.239426006,40.98449251,NA,NA
"47",2021,"Davenport","SWW14130-DH-5",71.16216687,60.19314985,56.26820891,53.77509676,19.12136519,28.22591815,25.02827337,35.24448953,0.020233916,-0.023207915,0.15081793,42.44594183,0.223453407,39.87008601,NA,NA
"48",2021,"Davenport","SWW14130-DH-9",74.06597578,63.29799434,66.20523117,60.67519856,20.8608278,30.06276834,27.83765004,36.51975011,0.022453782,-0.030322814,0.162202588,47.59871544,0.244793612,44.20588681,NA,NA
"49",2021,"Davenport","SWW14131-DH-22",52.57162554,46.81855238,44.90868965,43.66006277,14.3498775,19.77057042,17.34349164,23.66163139,0.009776318,-0.023640712,0.156186826,30.37480639,0.204270407,26.57758108,NA,NA
"50",2021,"Davenport","SWW14136-B-1-1-1",76.89144578,76.65418564,50.40997122,65.81342892,20.70674666,32.32261662,32.64428346,36.39660634,0.028321048,-0.02552764,0.146141877,48.9072501,0.223254378,51.70010758,NA,NA
"51",2021,"Davenport","SWW14159-B-1-1-1",77.41326352,80.46271679,51.98040521,65.58945816,22.30116436,34.48740444,31.92083033,42.11535935,0.041523151,-0.03225607,0.155557381,51.72591373,0.264469128,58.68774832,NA,NA
"52",2021,"Davenport","SWW14256-DH-43-0",83.68304192,72.36143638,52.95863557,70.4691808,22.20581352,32.3950434,28.70627215,37.84054561,0.044464329,-0.026821647,0.152578932,50.96779748,0.266563645,53.07962451,NA,NA
"53",2021,"Davenport","SWW14299-DH-71-0",71.07088105,69.41270713,54.65952354,57.6475154,19.42371069,24.83015798,24.30625991,28.96195338,0.023137591,-0.030776226,0.165684366,42.41645871,0.253337338,43.2001654,NA,NA
"54",2021,"Davenport","SWW14303-DH-32-0",46.9740265,39.70170559,42.6516196,33.05789992,10.92061515,14.83221763,16.49737728,15.07256117,0.008206267,-0.018224708,0.142086298,25.28755304,0.210687522,26.61944734,NA,NA
"55",2021,"Davenport","SWW14314-DH-46-0",37.74182689,32.79883986,38.27139147,24.58063504,9.146432862,11.47803906,11.38649818,13.5245101,0.005565683,-0.016646619,0.136181192,18.39115766,0.203053004,21.5236879,NA,NA
"56",2021,"Davenport","SWW14339-DH-50-0",66.78087794,60.06048782,60.61942943,51.17270148,16.89218603,21.79621832,22.43338913,26.937041,0.014038031,-0.027965213,0.16125717,34.78809299,0.232514922,37.20129417,NA,NA
"57",2021,"Davenport","SWW14339-DH-80-0",54.59654425,50.04169373,58.44559025,40.09784477,13.89798587,17.85705264,15.81611629,21.58914698,0.014973606,-0.03036263,0.159935605,30.19884225,0.234521719,27.40289536,NA,NA
"58",2021,"Davenport","SWW14339-DH-95-0",57.78247781,52.98432513,47.6135565,47.47236382,15.44283902,21.08482515,20.76922445,23.28504897,0.015549848,-0.029447071,0.156895426,32.55375658,0.221051249,30.17834845,NA,NA
"59",2021,"Davenport","SWW14496-DH-27-0",95.09921728,82.48529163,55.49667125,82.69589491,24.82829893,36.38917924,32.71437075,44.60485377,0.042574587,-0.02357938,0.157815249,61.19034338,0.253669016,57.70201749,NA,NA
"60",2021,"Davenport","SWW15013-DH-57",82.99106157,85.66709075,55.49950932,71.58815675,23.31608221,35.00556063,32.21615612,40.97799322,0.04287844,-0.040540469,0.164912242,52.92764624,0.276773455,58.87666383,NA,NA
"61",2021,"Davenport","SWW15028-DH-11",84.44464093,80.76846271,48.68823613,75.05213437,23.48389016,32.06883537,31.75800169,42.86161799,0.033156814,-0.026057549,0.163552338,55.39090416,0.244836101,55.31810491,NA,NA
"62",2021,"Davenport","SWW15028-DH-21",70.88157766,75.37467811,49.53308735,63.49112297,19.21884676,30.43577492,29.99018552,35.24120067,0.02748354,-0.03215095,0.163427072,44.42037391,0.236226227,49.00264993,NA,NA
"63",2021,"Davenport","SWW15028-DH-9",69.85143987,73.51588863,52.17243002,57.3349259,18.50259817,28.00608469,28.54986346,33.86876165,0.02222048,-0.023824791,0.157868532,41.06687283,0.218271715,44.85197392,NA,NA
"64",2021,"Davenport","SWW15055-DH-19",72.67916948,74.71403718,51.6510782,61.01362881,21.7536896,32.39062637,30.25464806,38.30731485,0.028079489,-0.023956317,0.157384847,46.29070915,0.230918151,50.93122698,NA,NA
"65",2021,"Davenport","SWW15071-DH-17",73.75509439,69.09771124,48.68943168,61.88454142,19.42847711,29.7634059,28.90313624,39.08234071,0.026886887,-0.023198319,0.148006756,44.62509267,0.220327984,51.02749429,NA,NA
"66",2021,"Davenport","SWW15071-DH-20",64.8956255,65.88191601,48.5113573,52.80599936,17.96550126,27.15086117,27.09482394,33.22504834,0.019557658,-0.017263203,0.14783188,42.18484184,0.206589021,41.12097526,NA,NA
"67",2021,"Davenport","SWW15071-DH-25",65.70648806,66.24756975,57.03974638,50.81681195,18.19975277,25.79011159,26.15272995,31.18634574,0.018090721,-0.029314855,0.15781692,38.88910398,0.211310613,42.23121622,NA,NA
"68",2021,"Davenport","SWW15071-DH-27",76.9957627,77.1988665,50.2506011,66.796072,23.01631166,32.49787044,32.28393921,42.31470051,0.029968943,-0.02675405,0.152727975,52.0425825,0.223438398,52.58123219,NA,NA
"69",2021,"Davenport","SWW15071-DH-6",88.09336338,86.77260366,48.70895458,74.47486823,24.33968321,36.68214974,34.9386961,45.72584038,0.038637728,-0.023569139,0.148532907,54.75134413,0.244188649,58.47628432,NA,NA
"70",2021,"Davenport","SWW15094-DH-23",83.88442319,84.41063547,54.3535093,71.33272471,23.61248956,34.44136716,35.32737602,43.62079064,0.040971718,-0.033392077,0.154207041,59.41240138,0.243620303,58.17324935,NA,NA
"71",2021,"Davenport","SWW15094-DH-24",70.78540274,70.79595049,43.54554135,60.46996329,20.37573797,29.91429723,29.43402631,35.58364732,0.02826607,-0.028970813,0.152667484,45.54632655,0.226534019,49.74402757,NA,NA
"72",2021,"Davenport","SWW15094-DH-26",73.02426346,77.01137203,55.71839552,62.00382111,20.75348665,30.12547036,30.3420355,35.17357726,0.025140155,-0.022289745,0.155786383,43.48679305,0.227509764,50.57253453,NA,NA
"73",2021,"Davenport","SWW15094-DH-36",75.61935767,74.24344604,47.71546937,61.44666844,20.61447937,31.42428902,29.92295766,36.61064279,0.028405773,-0.021851756,0.154893204,46.09837503,0.226792484,49.26981044,NA,NA
"74",2021,"Davenport","SWW15094-DH-40",86.79651183,79.62954218,61.5691702,71.94547055,22.58171148,33.02963425,29.98951159,41.00891204,0.039351606,-0.034958587,0.165832596,53.99614822,0.254896697,54.94709217,NA,NA
"75",2021,"Davenport","SWW15094-DH-41",77.35063547,79.68924476,50.23251357,65.37514356,21.67263417,31.93820935,33.02860299,39.77658671,0.035658794,-0.025814868,0.151914015,51.32925385,0.228689912,53.17033255,NA,NA
"76",2021,"Davenport","SWW15094-DH-42",82.38385132,86.16868275,54.05908518,67.2409525,22.5872972,34.90331736,31.68038377,39.76684771,0.038385136,-0.029272623,0.159553424,56.79971177,0.24716734,54.87984099,NA,NA
"77",2021,"Davenport","SWW15094-DH-47",74.96943299,75.96120679,50.64503462,63.82730283,19.87894187,30.60448809,29.94043819,39.32681959,0.032433362,-0.027927489,0.155220496,47.37879877,0.244157238,49.86505935,NA,NA
"78",2021,"Davenport","SWW15094-DH-48",68.23182533,66.10275846,50.7258513,51.68871651,17.33195735,26.59949806,26.26835546,31.34507474,0.021553179,-0.024495766,0.148294618,37.34659656,0.208482246,44.83189094,NA,NA
"79",2021,"Davenport","SWW15123-DH-3",31.444968,23.75787925,50.09173791,13.64399372,7.469060136,6.677602716,5.787842757,6.096478867,0.005693299,-0.028842024,0.157199717,12.263782,0.213576947,14.41004221,NA,NA
"80",2021,"Davenport","SWW15123-DH-36",64.89076846,55.79884376,56.25779361,45.52330537,15.90282564,21.97330711,20.68548236,23.92689525,0.013049522,-0.02449475,0.158358258,33.88040584,0.219997455,32.60424353,NA,NA
"81",2021,"Davenport","SWW15123-DH-38",62.07340761,53.71778287,56.54467848,42.29779802,15.48312556,21.94739776,23.10780281,23.72404265,0.014963454,-0.026920293,0.161783341,33.3369793,0.225903506,35.64215861,NA,NA
"82",2021,"Davenport","SWW15129-DH-28",66.85071908,61.58017536,60.00667733,48.29673858,16.86831479,22.2668575,22.47438061,24.43516694,0.019072178,-0.035334613,0.167147826,35.55407352,0.245838418,36.71770857,NA,NA
"83",2021,"Davenport","SWW15129-DH-43",58.69584939,56.53159617,50.03379799,42.27901158,13.96842737,20.24229889,18.00622674,23.09252624,0.01104503,-0.033860842,0.175103307,30.95899909,0.240123902,31.97286493,NA,NA
"84",2021,"Davenport","SWW15129-DH-46",72.51290827,65.50825318,53.84674508,55.57648488,18.82704548,24.266126,23.47281657,28.11944963,0.026138446,-0.034866997,0.164046875,42.68894333,0.247442022,42.04474495,NA,NA
"85",2021,"Davenport","SWW15129-DH-80",56.17693847,52.26411139,58.76425866,39.42955548,13.97858659,17.95601236,17.73866511,20.4649402,0.010165553,-0.026256506,0.157385367,28.08327151,0.225073625,30.53892155,NA,NA
"86",2021,"Davenport","SWW15161-DH-12",33.77320387,21.61239396,42.5041968,18.48356578,6.495835776,8.931050925,7.73258924,7.240418447,0.003260668,-0.025899227,0.151853237,13.04287039,0.204268778,17.85348103,NA,NA
"87",2021,"Davenport","SWW15161-DH-4",79.49506259,69.66056203,56.11509235,59.26268083,19.16287681,27.02860794,26.34961737,31.77878587,0.030348049,-0.026887447,0.156240486,45.80931603,0.248201562,43.1007765,NA,NA
"88",2021,"Davenport","SWW15161-DH-5",50.37111034,40.08513047,46.09146615,35.16383218,13.51903644,16.29760117,15.0020462,20.71616432,0.009912525,-0.018517997,0.146150318,24.62906742,0.20712016,26.89342458,NA,NA
"89",2021,"Davenport","SWW15473-DH-15",42.05708438,35.5928122,46.33653717,28.88889289,8.609906935,10.96132905,10.60645108,13.10064145,0.003817885,-0.032914175,0.159393218,17.67626417,0.218174874,22.88299908,NA,NA
"90",2021,"Davenport","SWW15478-DH-17",54.50210483,46.08747032,56.14795822,38.5924309,13.30245109,15.88447798,16.87554313,19.956384,0.014824316,-0.027648256,0.157468493,27.81348918,0.215890174,27.49630748,NA,NA
"91",2021,"Davenport","SWW15497-DH-13",54.03791448,43.18383239,45.66948749,41.12498284,14.26769176,18.39650414,18.0806733,20.41167964,0.013691149,-0.023452564,0.154424512,29.83684652,0.228631478,29.57445188,NA,NA
"92",2021,"Davenport","SWW15497-DH-14",43.35319677,31.36284626,50.3917088,27.70860724,8.740093595,12.3822241,10.55769167,13.67814618,0.00221406,-0.027569922,0.165526006,18.12143589,0.216467247,21.59283131,NA,NA
"93",2021,"Davenport","SWW15563-DH-102",70.34774779,68.83379459,47.17245196,56.55842962,19.62179414,27.23074666,26.46936937,34.71084951,0.0228453,-0.024566614,0.161856241,38.9376366,0.224398139,44.5863113,NA,NA
"94",2021,"Davenport","SWW15563-DH-108",57.88308301,68.29890896,53.3839536,51.2804191,17.16531526,24.02413427,24.35124883,30.61074728,0.01898018,-0.033694485,0.165834275,39.6919111,0.236518257,41.15289072,NA,NA
"95",2021,"Davenport","SWW15563-DH-111",72.40660111,69.71898523,65.60424564,55.49322405,18.92605387,28.47797791,26.72156042,35.48676343,0.034190796,-0.033820203,0.173423462,45.20213786,0.256129917,49.37075863,NA,NA
"96",2021,"Davenport","SWW15563-DH-38",48.56728312,52.37177118,51.01679444,39.12582084,14.25834211,20.57217002,19.3495781,26.57246466,0.011715115,-0.02933257,0.158116297,27.06726117,0.216120433,32.4861421,NA,NA
"97",2021,"Davenport","SWW15563-DH-54",74.11668494,80.76020637,60.42141985,62.32882689,21.49939686,30.57283689,30.94180933,37.7685792,0.022160007,-0.031450139,0.165840113,45.00031897,0.223083506,48.55774197,NA,NA
"98",2021,"Davenport","SWW15563-DH-60",79.30914524,80.85098299,64.83646433,63.97867589,21.48413114,32.26138987,31.13323312,37.81657323,0.031841743,-0.03471944,0.176341523,48.18833786,0.262255498,50.53645128,NA,NA
"99",2021,"Davenport","SWW15563-DH-61",75.80713201,75.91211465,57.53443967,57.13397257,17.31416606,28.36681926,26.29375738,34.38436077,0.037097697,-0.031834152,0.163440245,45.41536962,0.247833996,49.14497368,NA,NA
"100",2021,"Davenport","SWW15563-DH-62",53.55641067,62.18170572,52.65420785,45.74580674,15.30647295,23.45361879,21.45397996,27.35587461,0.015457495,-0.021499279,0.163399785,33.00542065,0.219213637,35.85038788,NA,NA
"101",2021,"Davenport","SWW15563-DH-66",63.5273709,63.16603123,49.29126995,57.36922074,18.15983493,26.29117058,26.1888188,31.10169622,0.017355428,-0.025052814,0.155396755,35.79633702,0.218121128,44.9658504,NA,NA
"102",2021,"Davenport","SWW15563-DH-67",81.89892195,77.08347654,56.98156962,67.83792122,22.55234407,34.69608881,32.2773735,40.12401036,0.032685758,-0.017235601,0.155126684,48.75041119,0.232972004,52.92650898,NA,NA
"103",2021,"Davenport","SWW15563-DH-81",88.11664495,80.71334457,51.85801799,73.99991774,24.50043601,35.35996092,35.13512558,47.21850245,0.040801814,-0.023162585,0.153875411,58.85859948,0.240845389,58.1294786,NA,NA
"104",2021,"Davenport","SWW15563-DH-95",67.08091993,68.3437151,58.48797741,54.5970252,17.73942492,25.55583015,27.91158032,29.90792338,0.021781475,-0.030410705,0.170634486,38.22867624,0.232278952,45.0565467,NA,NA
"105",2021,"Davenport","SWW15563-DH-96",70.01922562,68.49510351,48.47202346,57.19399258,20.51782919,29.57549725,28.99618178,33.56985744,0.028699092,-0.02003098,0.152973247,44.72860781,0.227856707,47.9298802,NA,NA
"106",2021,"Davenport","SWW15563-DH-98",75.04842825,85.16676515,61.06243272,62.75590846,21.35181237,32.02775136,30.80862013,39.00319223,0.026407206,-0.031322455,0.169759257,48.6724522,0.250126161,52.32280313,NA,NA
"107",2021,"Davenport","SWW15563-DH-99",95.74681998,85.18092101,61.80172638,73.96595845,24.77554509,37.42568464,35.1487552,46.2832284,0.048514872,-0.032287574,0.156315251,68.2009816,0.260848125,65.51924571,NA,NA
"108",2021,"Davenport","SWW15583-DH-1",77.56083538,73.77540355,59.12864628,59.02506275,19.32416987,28.2107917,25.99301065,34.5742493,0.032130684,-0.038275233,0.165573764,44.65508793,0.257684634,49.02347402,NA,NA
"109",2021,"Davenport","SWW15583-DH-14",74.94543046,68.62116664,50.98879326,58.94782373,18.08631108,28.4337252,27.32418678,36.56834257,0.03257261,-0.036444683,0.16388821,46.46984707,0.257764107,53.20494231,NA,NA
"110",2021,"Davenport","SWW15583-DH-15",100.4120799,94.32397236,53.57390731,84.39042217,25.03430653,37.18271777,34.27303863,51.08659223,0.061120194,-0.039567621,0.169880632,64.2930934,0.303939185,69.50845445,NA,NA
"111",2021,"Davenport","SWW15583-DH-30",58.14196825,60.82428604,61.43211743,47.90062611,15.27696026,23.38552395,21.8813692,27.28436151,0.012169184,-0.034685198,0.171222247,36.43713769,0.22399129,38.12049513,NA,NA
"112",2021,"Davenport","SWW15583-DH-31",86.83190158,80.75414227,67.45174397,71.76896764,22.24959304,34.11559469,31.11765388,42.00025435,0.041718104,-0.040845589,0.167826255,56.98358336,0.271184734,56.69739127,NA,NA
"113",2021,"Davenport","SWW15584-DH-8",80.441789,79.43854049,62.31756774,64.95411549,21.85980897,32.24262987,30.0084667,38.14072743,0.036690678,-0.040931403,0.173825744,50.94312587,0.265110225,52.58367469,NA,NA
"114",2021,"Davenport","SWW15622-DH-9",79.27438245,74.3691742,53.70664486,63.11370187,20.34812687,32.08263367,29.4897812,39.71058277,0.03307979,-0.03125997,0.151187631,49.67343259,0.23409833,52.79724,NA,NA
"115",2021,"Davenport","SWW15655-DH-19",65.85488391,69.99312826,54.86400692,55.12528364,18.68350975,27.91358671,27.34056197,32.79324869,0.027596463,-0.034362985,0.158360187,41.73008703,0.236270116,45.43285151,NA,NA
"116",2021,"Davenport","SWW15664-DH-3",52.40339083,55.60692005,47.02907664,45.87072676,13.87542209,21.0327868,19.97194714,25.81536071,0.018884886,-0.028872593,0.150598249,29.0875835,0.217960993,36.67561952,NA,NA
"117",2021,"Davenport","SWW15664-DH-7",50.32395662,50.01548274,41.8502891,37.88254702,13.83980198,20.91832147,20.83818615,26.2694295,0.01522046,-0.024780893,0.148078977,30.5164829,0.202807249,35.04259294,NA,NA
"118",2021,"Davenport","SWW15664-DH-8",46.60882419,46.06380983,48.81590464,33.09124754,11.57336296,15.94905047,17.05567288,21.61547849,0.02145161,-0.043010938,0.163698822,27.47877447,0.22871664,33.16544426,NA,NA
"119",2021,"Davenport","SWW15664-DH-9",71.47298016,68.3938854,56.25221415,54.70689977,19.44448331,28.07953704,27.97111372,33.70091837,0.024769281,-0.042418166,0.164538799,42.60698757,0.241582976,43.92600152,NA,NA
"120",2021,"Davenport","SWW15734-DH-13",78.41795893,80.36587844,61.86036984,64.63504846,19.15157792,28.76707398,27.98409454,36.69948987,0.040529238,-0.04045682,0.183922795,49.99984713,0.284155145,51.71206737,NA,NA
